age,income,occupation,gender,state,category,disability,scheme_id,label
18,316073,government_employee,male,Maharashtra,EWS,yes,18,0
18,316073,government_employee,male,Maharashtra,EWS,yes,23,1
18,316073,government_employee,male,Maharashtra,EWS,yes,25,0
18,316073,government_employee,male,Maharashtra,EWS,yes,27,1
31,776019,business,male,Maharashtra,OBC,no,4,1
31,776019,business,male,Maharashtra,OBC,no,10,0
31,776019,business,male,Maharashtra,OBC,no,14,0
31,776019,business,male,Maharashtra,OBC,no,27,0
46,496758,self_employed,female,Maharashtra,General,yes,4,1
46,496758,self_employed,female,Maharashtra,General,yes,8,1
46,496758,self_employed,female,Maharashtra,General,yes,9,0
46,496758,self_employed,female,Maharashtra,General,yes,10,1
46,496758,self_employed,female,Maharashtra,General,yes,12,0
46,496758,self_employed,female,Maharashtra,General,yes,14,0
46,496758,self_employed,female,Maharashtra,General,yes,21,0
46,496758,self_employed,female,Maharashtra,General,yes,27,1
46,496758,self_employed,female,Maharashtra,General,yes,28,1
37,440,business,male,Maharashtra,EWS,yes,1,1
37,440,business,male,Maharashtra,EWS,yes,3,1
37,440,business,male,Maharashtra,EWS,yes,4,1
37,440,business,male,Maharashtra,EWS,yes,12,1
37,440,business,male,Maharashtra,EWS,yes,27,1
53,546573,retired,female,Maharashtra,General,no,5,0
53,546573,retired,female,Maharashtra,General,no,16,0
53,546573,retired,female,Maharashtra,General,no,18,0
53,546573,retired,female,Maharashtra,General,no,24,0
53,546573,retired,female,Maharashtra,General,no,25,0
32,380938,salaried,female,Maharashtra,EWS,yes,3,0
32,380938,salaried,female,Maharashtra,EWS,yes,7,0
32,380938,salaried,female,Maharashtra,EWS,yes,8,1
32,380938,salaried,female,Maharashtra,EWS,yes,9,0
32,380938,salaried,female,Maharashtra,EWS,yes,17,0
32,380938,salaried,female,Maharashtra,EWS,yes,21,0
32,380938,salaried,female,Maharashtra,EWS,yes,23,1
32,380938,salaried,female,Maharashtra,EWS,yes,27,1
21,477554,government_employee,female,Maharashtra,EWS,no,20,0
21,477554,government_employee,female,Maharashtra,EWS,no,23,1
21,477554,government_employee,female,Maharashtra,EWS,no,28,0
29,742998,student,female,Maharashtra,SC,yes,5,0
29,742998,student,female,Maharashtra,SC,yes,7,0
29,742998,student,female,Maharashtra,SC,yes,18,1
22,202417,salaried,male,Maharashtra,OBC,yes,3,1
22,202417,salaried,male,Maharashtra,OBC,yes,6,0
22,202417,salaried,male,Maharashtra,OBC,yes,8,1
22,202417,salaried,male,Maharashtra,OBC,yes,12,1
22,202417,salaried,male,Maharashtra,OBC,yes,16,0
22,202417,salaried,male,Maharashtra,OBC,yes,18,0
22,202417,salaried,male,Maharashtra,OBC,yes,23,1
22,202417,salaried,male,Maharashtra,OBC,yes,24,0
22,202417,salaried,male,Maharashtra,OBC,yes,27,1
51,367841,government_employee,female,Maharashtra,OBC,no,6,0
51,367841,government_employee,female,Maharashtra,OBC,no,23,1
51,367841,government_employee,female,Maharashtra,OBC,no,24,1
28,436165,unemployed,female,Maharashtra,General,no,3,0
28,436165,unemployed,female,Maharashtra,General,no,5,0
28,436165,unemployed,female,Maharashtra,General,no,6,1
28,436165,unemployed,female,Maharashtra,General,no,10,1
28,436165,unemployed,female,Maharashtra,General,no,11,1
28,436165,unemployed,female,Maharashtra,General,no,17,0
28,436165,unemployed,female,Maharashtra,General,no,20,1
43,167177,self_employed,female,Maharashtra,ST,no,1,1
43,167177,self_employed,female,Maharashtra,ST,no,3,1
43,167177,self_employed,female,Maharashtra,ST,no,4,1
43,167177,self_employed,female,Maharashtra,ST,no,7,1
43,167177,self_employed,female,Maharashtra,ST,no,8,1
43,167177,self_employed,female,Maharashtra,ST,no,10,1
43,167177,self_employed,female,Maharashtra,ST,no,13,1
43,167177,self_employed,female,Maharashtra,ST,no,27,0
43,167177,self_employed,female,Maharashtra,ST,no,28,1
65,523908,government_employee,female,Maharashtra,SC,no,10,0
21,457297,student,male,Maharashtra,ST,no,11,1
21,457297,student,male,Maharashtra,ST,no,13,0
21,457297,student,male,Maharashtra,ST,no,16,0
21,457297,student,male,Maharashtra,ST,no,20,1
21,457297,student,male,Maharashtra,ST,no,21,0
21,457297,student,male,Maharashtra,ST,no,26,0
21,457297,student,male,Maharashtra,ST,no,28,0
45,440310,unemployed,female,Maharashtra,ST,yes,10,1
45,440310,unemployed,female,Maharashtra,ST,yes,17,0
45,440310,unemployed,female,Maharashtra,ST,yes,27,1
21,312815,unemployed,male,Maharashtra,OBC,no,6,1
21,312815,unemployed,male,Maharashtra,OBC,no,10,1
21,312815,unemployed,male,Maharashtra,OBC,no,11,1
21,312815,unemployed,male,Maharashtra,OBC,no,13,0
21,312815,unemployed,male,Maharashtra,OBC,no,15,1
21,312815,unemployed,male,Maharashtra,OBC,no,19,1
21,312815,unemployed,male,Maharashtra,OBC,no,20,1
21,312815,unemployed,male,Maharashtra,OBC,no,21,0
49,852906,salaried,male,Maharashtra,SC,no,3,0
49,852906,salaried,male,Maharashtra,SC,no,11,0
49,852906,salaried,male,Maharashtra,SC,no,22,0
49,852906,salaried,male,Maharashtra,SC,no,23,1
49,852906,salaried,male,Maharashtra,SC,no,24,1
24,787128,government_employee,female,Maharashtra,SC,yes,3,0
24,787128,government_employee,female,Maharashtra,SC,yes,9,0
24,787128,government_employee,female,Maharashtra,SC,yes,13,0
24,787128,government_employee,female,Maharashtra,SC,yes,14,0
24,787128,government_employee,female,Maharashtra,SC,yes,23,1
24,787128,government_employee,female,Maharashtra,SC,yes,25,0
46,684225,unemployed,female,Maharashtra,OBC,yes,6,0
46,684225,unemployed,female,Maharashtra,OBC,yes,8,0
46,684225,unemployed,female,Maharashtra,OBC,yes,10,1
36,83161,self_employed,male,Maharashtra,OBC,yes,1,1
36,83161,self_employed,male,Maharashtra,OBC,yes,3,1
36,83161,self_employed,male,Maharashtra,OBC,yes,4,1
36,83161,self_employed,male,Maharashtra,OBC,yes,5,0
36,83161,self_employed,male,Maharashtra,OBC,yes,6,1
36,83161,self_employed,male,Maharashtra,OBC,yes,8,1
36,83161,self_employed,male,Maharashtra,OBC,yes,10,1
36,83161,self_employed,male,Maharashtra,OBC,yes,12,1
36,83161,self_employed,male,Maharashtra,OBC,yes,19,0
36,83161,self_employed,male,Maharashtra,OBC,yes,27,1
37,348688,unemployed,male,Maharashtra,General,yes,6,1
37,348688,unemployed,male,Maharashtra,General,yes,10,1
37,348688,unemployed,male,Maharashtra,General,yes,13,0
37,348688,unemployed,male,Maharashtra,General,yes,14,0
37,348688,unemployed,male,Maharashtra,General,yes,19,1
37,348688,unemployed,male,Maharashtra,General,yes,20,0
37,348688,unemployed,male,Maharashtra,General,yes,27,1
67,869587,self_employed,female,Maharashtra,OBC,no,5,0
67,869587,self_employed,female,Maharashtra,OBC,no,8,0
27,907505,self_employed,female,Maharashtra,OBC,no,4,1
42,89961,self_employed,male,Maharashtra,EWS,no,1,1
42,89961,self_employed,male,Maharashtra,EWS,no,3,1
42,89961,self_employed,male,Maharashtra,EWS,no,4,1
42,89961,self_employed,male,Maharashtra,EWS,no,8,1
42,89961,self_employed,male,Maharashtra,EWS,no,10,1
42,89961,self_employed,male,Maharashtra,EWS,no,19,0
67,822204,farmer,female,Maharashtra,OBC,yes,11,0
67,822204,farmer,female,Maharashtra,OBC,yes,12,0
60,824605,salaried,female,Maharashtra,General,yes,4,0
60,824605,salaried,female,Maharashtra,General,yes,8,0
60,824605,salaried,female,Maharashtra,General,yes,23,1
60,824605,salaried,female,Maharashtra,General,yes,24,1
29,382312,student,male,Maharashtra,ST,no,4,0
29,382312,student,male,Maharashtra,ST,no,11,1
29,382312,student,male,Maharashtra,ST,no,15,1
29,382312,student,male,Maharashtra,ST,no,20,1
37,761699,student,female,Maharashtra,General,no,2,0
37,761699,student,female,Maharashtra,General,no,11,0
37,761699,student,female,Maharashtra,General,no,20,0
37,761699,student,female,Maharashtra,General,no,24,0
37,761699,student,female,Maharashtra,General,no,27,0
38,89539,retired,female,Maharashtra,ST,yes,3,1
38,89539,retired,female,Maharashtra,ST,yes,12,1
38,89539,retired,female,Maharashtra,ST,yes,13,1
38,89539,retired,female,Maharashtra,ST,yes,27,1
23,882252,government_employee,female,Maharashtra,General,yes,5,0
23,882252,government_employee,female,Maharashtra,General,yes,17,0
23,882252,government_employee,female,Maharashtra,General,yes,23,1
23,882252,government_employee,female,Maharashtra,General,yes,27,0
53,658651,self_employed,female,Maharashtra,ST,yes,4,1
53,658651,self_employed,female,Maharashtra,ST,yes,6,0
53,658651,self_employed,female,Maharashtra,ST,yes,7,1
53,658651,self_employed,female,Maharashtra,ST,yes,27,0
18,288631,salaried,female,Maharashtra,SC,yes,2,0
18,288631,salaried,female,Maharashtra,SC,yes,7,0
18,288631,salaried,female,Maharashtra,SC,yes,8,1
18,288631,salaried,female,Maharashtra,SC,yes,12,1
18,288631,salaried,female,Maharashtra,SC,yes,15,0
18,288631,salaried,female,Maharashtra,SC,yes,23,1
18,288631,salaried,female,Maharashtra,SC,yes,24,0
18,288631,salaried,female,Maharashtra,SC,yes,27,1
18,288631,salaried,female,Maharashtra,SC,yes,28,0
23,656304,retired,male,Maharashtra,General,yes,2,0
23,656304,retired,male,Maharashtra,General,yes,9,0
23,656304,retired,male,Maharashtra,General,yes,18,0
40,511637,unemployed,female,Maharashtra,SC,no,6,1
40,511637,unemployed,female,Maharashtra,SC,no,10,1
40,511637,unemployed,female,Maharashtra,SC,no,13,0
40,511637,unemployed,female,Maharashtra,SC,no,18,0
40,511637,unemployed,female,Maharashtra,SC,no,20,0
58,471801,unemployed,male,Maharashtra,General,no,4,0
58,471801,unemployed,male,Maharashtra,General,no,16,0
44,427226,self_employed,female,Maharashtra,ST,yes,4,1
44,427226,self_employed,female,Maharashtra,ST,yes,7,1
44,427226,self_employed,female,Maharashtra,ST,yes,8,1
44,427226,self_employed,female,Maharashtra,ST,yes,10,1
44,427226,self_employed,female,Maharashtra,ST,yes,12,0
44,427226,self_employed,female,Maharashtra,ST,yes,23,0
44,427226,self_employed,female,Maharashtra,ST,yes,26,0
44,427226,self_employed,female,Maharashtra,ST,yes,27,1
44,427226,self_employed,female,Maharashtra,ST,yes,28,1
61,454557,farmer,female,Maharashtra,General,no,2,1
61,454557,farmer,female,Maharashtra,General,no,7,0
61,454557,farmer,female,Maharashtra,General,no,21,1
61,454557,farmer,female,Maharashtra,General,no,22,1
31,678134,unemployed,female,Maharashtra,ST,yes,6,1
31,678134,unemployed,female,Maharashtra,ST,yes,10,1
31,678134,unemployed,female,Maharashtra,ST,yes,16,0
68,857087,business,male,Maharashtra,EWS,yes,11,0
68,857087,business,male,Maharashtra,EWS,yes,18,0
68,857087,business,male,Maharashtra,EWS,yes,19,0
51,766789,unemployed,female,Maharashtra,EWS,no,13,0
51,766789,unemployed,female,Maharashtra,EWS,no,14,0
51,766789,unemployed,female,Maharashtra,EWS,no,18,0
51,766789,unemployed,female,Maharashtra,EWS,no,23,0
27,616880,farmer,female,Maharashtra,ST,yes,11,0
27,616880,farmer,female,Maharashtra,ST,yes,16,0
27,616880,farmer,female,Maharashtra,ST,yes,18,0
27,616880,farmer,female,Maharashtra,ST,yes,22,1
27,616880,farmer,female,Maharashtra,ST,yes,26,0
18,598117,business,female,Maharashtra,EWS,no,4,1
18,598117,business,female,Maharashtra,EWS,no,18,0
18,598117,business,female,Maharashtra,EWS,no,26,0
58,472543,student,female,Maharashtra,ST,yes,3,0
58,472543,student,female,Maharashtra,ST,yes,13,0
58,472543,student,female,Maharashtra,ST,yes,15,0
58,472543,student,female,Maharashtra,ST,yes,23,0
58,472543,student,female,Maharashtra,ST,yes,27,1
28,943395,student,male,Maharashtra,SC,no,7,0
27,173195,farmer,male,Maharashtra,ST,yes,2,1
27,173195,farmer,male,Maharashtra,ST,yes,3,1
27,173195,farmer,male,Maharashtra,ST,yes,12,1
27,173195,farmer,male,Maharashtra,ST,yes,21,1
27,173195,farmer,male,Maharashtra,ST,yes,22,1
27,173195,farmer,male,Maharashtra,ST,yes,26,0
27,173195,farmer,male,Maharashtra,ST,yes,27,1
66,17662,self_employed,male,Maharashtra,SC,no,3,1
66,17662,self_employed,male,Maharashtra,SC,no,5,0
66,17662,self_employed,male,Maharashtra,SC,no,8,1
66,17662,self_employed,male,Maharashtra,SC,no,21,0
27,338772,salaried,male,Maharashtra,General,yes,8,1
27,338772,salaried,male,Maharashtra,General,yes,21,0
27,338772,salaried,male,Maharashtra,General,yes,23,1
27,338772,salaried,male,Maharashtra,General,yes,27,1
22,813049,self_employed,male,Maharashtra,General,no,4,1
22,813049,self_employed,male,Maharashtra,General,no,8,0
55,56529,self_employed,female,Maharashtra,OBC,yes,1,1
55,56529,self_employed,female,Maharashtra,OBC,yes,2,0
55,56529,self_employed,female,Maharashtra,OBC,yes,3,1
55,56529,self_employed,female,Maharashtra,OBC,yes,4,1
55,56529,self_employed,female,Maharashtra,OBC,yes,8,1
55,56529,self_employed,female,Maharashtra,OBC,yes,12,1
55,56529,self_employed,female,Maharashtra,OBC,yes,13,1
55,56529,self_employed,female,Maharashtra,OBC,yes,27,1
55,56529,self_employed,female,Maharashtra,OBC,yes,28,1
28,7959,farmer,female,Maharashtra,SC,no,1,0
28,7959,farmer,female,Maharashtra,SC,no,2,1
28,7959,farmer,female,Maharashtra,SC,no,3,1
28,7959,farmer,female,Maharashtra,SC,no,5,0
28,7959,farmer,female,Maharashtra,SC,no,6,0
28,7959,farmer,female,Maharashtra,SC,no,13,1
28,7959,farmer,female,Maharashtra,SC,no,20,0
28,7959,farmer,female,Maharashtra,SC,no,21,1
28,7959,farmer,female,Maharashtra,SC,no,22,1
28,7959,farmer,female,Maharashtra,SC,no,25,0
19,510566,self_employed,male,Maharashtra,ST,yes,4,1
19,510566,self_employed,male,Maharashtra,ST,yes,6,1
19,510566,self_employed,male,Maharashtra,ST,yes,8,1
19,510566,self_employed,male,Maharashtra,ST,yes,10,1
19,510566,self_employed,male,Maharashtra,ST,yes,11,0
19,510566,self_employed,male,Maharashtra,ST,yes,21,0
19,510566,self_employed,male,Maharashtra,ST,yes,22,0
21,309154,student,male,Maharashtra,OBC,yes,7,0
21,309154,student,male,Maharashtra,OBC,yes,11,1
21,309154,student,male,Maharashtra,OBC,yes,15,1
21,309154,student,male,Maharashtra,OBC,yes,20,1
21,309154,student,male,Maharashtra,OBC,yes,21,0
21,309154,student,male,Maharashtra,OBC,yes,25,0
21,309154,student,male,Maharashtra,OBC,yes,27,1
70,524306,self_employed,male,Maharashtra,EWS,yes,8,1
70,524306,self_employed,male,Maharashtra,EWS,yes,13,0
70,524306,self_employed,male,Maharashtra,EWS,yes,18,0
70,524306,self_employed,male,Maharashtra,EWS,yes,24,0
70,524306,self_employed,male,Maharashtra,EWS,yes,28,0
60,521976,student,male,Maharashtra,EWS,yes,4,0
60,521976,student,male,Maharashtra,EWS,yes,13,0
60,521976,student,male,Maharashtra,EWS,yes,24,0
60,521976,student,male,Maharashtra,EWS,yes,25,0
21,29961,farmer,male,Maharashtra,EWS,yes,2,1
21,29961,farmer,male,Maharashtra,EWS,yes,3,1
21,29961,farmer,male,Maharashtra,EWS,yes,6,0
21,29961,farmer,male,Maharashtra,EWS,yes,8,0
21,29961,farmer,male,Maharashtra,EWS,yes,9,0
21,29961,farmer,male,Maharashtra,EWS,yes,12,1
21,29961,farmer,male,Maharashtra,EWS,yes,21,1
21,29961,farmer,male,Maharashtra,EWS,yes,22,1
21,29961,farmer,male,Maharashtra,EWS,yes,23,0
21,29961,farmer,male,Maharashtra,EWS,yes,27,1
21,29961,farmer,male,Maharashtra,EWS,yes,28,0
46,341222,government_employee,female,Maharashtra,General,no,4,0
46,341222,government_employee,female,Maharashtra,General,no,16,0
46,341222,government_employee,female,Maharashtra,General,no,23,1
46,341222,government_employee,female,Maharashtra,General,no,24,1
18,842707,salaried,female,Maharashtra,ST,no,22,0
18,842707,salaried,female,Maharashtra,ST,no,23,1
60,210668,salaried,male,Maharashtra,General,no,3,1
60,210668,salaried,male,Maharashtra,General,no,5,0
60,210668,salaried,male,Maharashtra,General,no,8,1
60,210668,salaried,male,Maharashtra,General,no,9,0
60,210668,salaried,male,Maharashtra,General,no,23,1
60,210668,salaried,male,Maharashtra,General,no,24,1
64,597101,government_employee,male,Maharashtra,OBC,yes,7,0
64,597101,government_employee,male,Maharashtra,OBC,yes,10,0
64,597101,government_employee,male,Maharashtra,OBC,yes,13,0
50,905851,student,male,Maharashtra,OBC,no,4,0
50,905851,student,male,Maharashtra,OBC,no,10,0
50,905851,student,male,Maharashtra,OBC,no,23,0
50,905851,student,male,Maharashtra,OBC,no,25,0
48,830708,student,male,Maharashtra,OBC,no,15,0
48,830708,student,male,Maharashtra,OBC,no,27,0
51,471630,business,male,Maharashtra,EWS,no,3,0
51,471630,business,male,Maharashtra,EWS,no,4,1
51,471630,business,male,Maharashtra,EWS,no,6,0
51,471630,business,male,Maharashtra,EWS,no,7,0
51,471630,business,male,Maharashtra,EWS,no,13,0
22,378707,salaried,male,Maharashtra,OBC,yes,2,0
22,378707,salaried,male,Maharashtra,OBC,yes,8,1
22,378707,salaried,male,Maharashtra,OBC,yes,23,1
22,378707,salaried,male,Maharashtra,OBC,yes,26,0
22,378707,salaried,male,Maharashtra,OBC,yes,27,1
37,28045,salaried,female,Maharashtra,EWS,yes,3,1
37,28045,salaried,female,Maharashtra,EWS,yes,8,1
37,28045,salaried,female,Maharashtra,EWS,yes,12,1
37,28045,salaried,female,Maharashtra,EWS,yes,13,1
37,28045,salaried,female,Maharashtra,EWS,yes,19,0
37,28045,salaried,female,Maharashtra,EWS,yes,23,1
37,28045,salaried,female,Maharashtra,EWS,yes,27,1
37,28045,salaried,female,Maharashtra,EWS,yes,28,0
23,66390,salaried,female,Maharashtra,ST,no,3,1
23,66390,salaried,female,Maharashtra,ST,no,8,1
23,66390,salaried,female,Maharashtra,ST,no,13,1
23,66390,salaried,female,Maharashtra,ST,no,20,0
23,66390,salaried,female,Maharashtra,ST,no,23,1
23,66390,salaried,female,Maharashtra,ST,no,25,0
23,66390,salaried,female,Maharashtra,ST,no,28,0
33,567224,self_employed,male,Maharashtra,OBC,no,3,0
33,567224,self_employed,male,Maharashtra,OBC,no,4,1
33,567224,self_employed,male,Maharashtra,OBC,no,5,0
33,567224,self_employed,male,Maharashtra,OBC,no,6,1
33,567224,self_employed,male,Maharashtra,OBC,no,8,1
33,567224,self_employed,male,Maharashtra,OBC,no,9,0
33,567224,self_employed,male,Maharashtra,OBC,no,10,1
32,108702,business,female,Maharashtra,EWS,no,1,1
32,108702,business,female,Maharashtra,EWS,no,3,1
32,108702,business,female,Maharashtra,EWS,no,4,1
32,108702,business,female,Maharashtra,EWS,no,13,1
32,108702,business,female,Maharashtra,EWS,no,18,0
32,108702,business,female,Maharashtra,EWS,no,19,0
32,108702,business,female,Maharashtra,EWS,no,28,1
22,250631,farmer,male,Maharashtra,ST,yes,2,1
22,250631,farmer,male,Maharashtra,ST,yes,6,0
22,250631,farmer,male,Maharashtra,ST,yes,12,1
22,250631,farmer,male,Maharashtra,ST,yes,20,0
22,250631,farmer,male,Maharashtra,ST,yes,21,1
22,250631,farmer,male,Maharashtra,ST,yes,22,1
22,250631,farmer,male,Maharashtra,ST,yes,27,1
51,958089,unemployed,male,Maharashtra,General,yes,22,0
32,604247,self_employed,female,Maharashtra,EWS,yes,1,0
32,604247,self_employed,female,Maharashtra,EWS,yes,4,1
32,604247,self_employed,female,Maharashtra,EWS,yes,6,1
32,604247,self_employed,female,Maharashtra,EWS,yes,9,0
32,604247,self_employed,female,Maharashtra,EWS,yes,10,1
32,604247,self_employed,female,Maharashtra,EWS,yes,26,0
49,66524,student,male,Maharashtra,SC,no,3,1
49,66524,student,male,Maharashtra,SC,no,5,0
49,66524,student,male,Maharashtra,SC,no,13,0
49,66524,student,male,Maharashtra,SC,no,22,0
49,66524,student,male,Maharashtra,SC,no,24,0
60,622005,student,female,Maharashtra,SC,no,14,0
60,622005,student,female,Maharashtra,SC,no,25,0
60,622005,student,female,Maharashtra,SC,no,27,0
66,45068,unemployed,male,Maharashtra,ST,yes,3,1
66,45068,unemployed,male,Maharashtra,ST,yes,9,1
66,45068,unemployed,male,Maharashtra,ST,yes,12,1
66,45068,unemployed,male,Maharashtra,ST,yes,13,0
66,45068,unemployed,male,Maharashtra,ST,yes,27,1
30,956850,student,male,Maharashtra,General,no,13,0
30,956850,student,male,Maharashtra,General,no,14,0
41,965953,unemployed,female,Maharashtra,SC,no,12,0
41,965953,unemployed,female,Maharashtra,SC,no,19,0
41,965953,unemployed,female,Maharashtra,SC,no,20,0
